duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,num_failed_logins,logged_in,num_compromised,root_shell,num_file_creations,wrong_fragment,label
41.51,16586.0,3356.0,68.0,12.0,0.5969898762746051,0.8155639904896713,0.38808169533977743,0.5525907121121262,49.0,22.0,0.5005409775122754,0.3545432451192177,0.14594551396723907,5.0,1,0.0,0,4.0,0.0,0
13.14,12211.0,8982.0,25.0,66.0,0.5582128576137637,0.508428836159152,0.66775292170743,0.46934185820470475,74.0,34.0,0.6164072034073341,0.29178154139645435,0.532496376081454,1.0,0,3.0,0,3.0,2.0,0
53.5,5478.0,14865.0,4.0,8.0,0.6225791052303875,0.6659260675293125,0.46611012929462836,0.33009834756905626,103.0,24.0,0.4182012724043117,0.41254533789492337,0.6801869555199371,5.0,0,1.0,0,0.0,2.0,0
38.48,19483.0,8587.0,133.0,47.0,0.6157580040732263,0.38190338646026245,0.6311050066813649,0.6106885997934792,79.0,25.0,0.3453309768809594,0.645183413155275,0.6033291808013393,5.0,1,0.0,0,2.0,2.0,1
6.27,15187.0,3648.0,123.0,75.0,0.38644431531067375,0.41294862373757624,0.6738074676428638,0.30042112398112114,90.0,43.0,0.3656589369255599,0.2378874069869822,0.846352856032782,5.0,1,1.0,0,4.0,3.0,0
30.6,1817.0,2988.0,37.0,43.0,0.6291734544415433,0.7162251418008279,0.5714013908677634,0.4897842345268641,94.0,54.0,0.6022799138627695,0.42666609441408426,0.43976913992083694,1.0,1,3.0,0,3.0,2.0,0
54.04,21997.0,7929.0,49.0,10.0,0.44482028258949075,0.4887885308364485,0.6064008926301895,0.45840704033757046,77.0,54.0,0.7365542104687214,0.314694703029326,0.4831163295130222,5.0,0,2.0,0,3.0,3.0,0
43.51,16235.0,1861.0,56.0,10.0,0.429625254186597,0.4388872108054461,0.6486787302836057,0.6624408807131256,77.0,12.0,0.5344459049766973,0.5837556486339862,0.6122059454762737,5.0,0,3.0,0,0.0,0.0,0
23.7,2722.0,8328.0,11.0,4.0,0.5841941385938947,0.310605974812582,0.626844967597803,0.7028957722490711,36.0,82.0,0.31643712256229367,0.20418750019746612,0.537222394796888,3.0,0,1.0,0,2.0,3.0,0
45.05,5966.0,5363.0,89.0,24.0,0.2693769641843107,0.36771386571649495,0.7314096877998195,0.5160649076030576,117.0,47.0,0.7154828281510639,0.49699016605696156,0.6324775309650068,5.0,0,0.0,0,1.0,0.0,0
4.38,15497.0,6287.0,38.0,34.0,0.5851812820666917,0.38407807591158083,0.589875457730642,0.5391790855109121,72.0,91.0,0.3833094954421213,0.6604790899454241,0.5632909756671177,5.0,1,2.0,0,2.0,3.0,1
6.91,12547.0,1554.0,109.0,61.0,0.25613716363232075,0.5551293645121537,0.4301063918804442,0.5501151558245029,76.0,87.0,0.6209005704309088,0.3521600771218337,0.5054842698270452,5.0,0,2.0,0,1.0,3.0,1
49.81,1258.0,12398.0,5.0,1.0,0.2306857182695067,0.39782761575868897,0.6234936161159784,0.2332082816245958,13.0,57.0,0.4933105170459338,0.6267376337596721,0.6295787089095506,5.0,1,1.0,0,3.0,2.0,0
26.8,7719.0,22274.0,25.0,3.0,0.5962355150250108,0.5371487882449834,0.5188335822279165,0.5182406433709329,59.0,48.0,0.39717398467701814,0.36221171582844813,0.7316788885105906,4.0,0,0.0,0,1.0,1.0,0
1.97,8779.0,16474.0,8.0,63.0,0.871219087413808,0.5007394362600004,0.42219899652127696,0.5501202619410398,9.0,34.0,0.7350191321110673,0.377537830290792,0.17316258870117826,5.0,0,0.0,0,0.0,2.0,1
62.88,29157.0,15222.0,7.0,45.0,0.46431533356579513,0.35807210926922056,0.8064784279695432,0.46030261616988405,107.0,68.0,0.23939239121364841,0.6294767951832937,0.3075063160078051,5.0,1,1.0,0,4.0,3.0,1
65.54,3109.0,12071.0,76.0,36.0,0.3995699778003333,0.4272574807216958,0.558139910148405,0.5854601408380424,117.0,85.0,0.6072888206934581,0.6477151942522438,0.5255888311568523,5.0,0,1.0,0,4.0,3.0,0
31.09,1041.0,15945.0,3.0,32.0,0.58940035537713,0.5816996904252957,0.6092463131129516,0.28968239762762743,34.0,2.0,0.32438629965645094,0.3793516883642152,0.5230734023724717,4.0,0,2.0,0,1.0,1.0,0
36.48,13616.0,23633.0,2.0,32.0,0.39150430249562806,0.24116347861457452,0.4560151380014824,0.4042066234316991,90.0,33.0,0.6055575732418643,0.6352240760603236,0.5615976311439893,2.0,0,3.0,0,0.0,0.0,0
73.25,847.0,7109.0,62.0,19.0,0.347973895783618,0.40045423171352135,0.6698872667879796,0.6776527259983106,79.0,56.0,0.5513487657619617,0.47903082934450153,0.6624013028352099,5.0,0,2.0,0,2.0,1.0,0
28.32,7450.0,5134.0,0.0,17.0,0.4618359509705929,0.3523197937199499,0.7998821199715598,0.2665115233797773,93.0,14.0,0.3705795625925056,0.36883790702123553,0.5026726673889333,5.0,1,2.0,0,4.0,2.0,1
5.81,21616.0,2457.0,176.0,70.0,0.3626314622033662,0.5287765360901517,0.913488336309316,0.5074853442188455,44.0,23.0,0.5736365135685411,0.31554843630832324,0.6437765908232959,5.0,1,1.0,0,1.0,3.0,0
16.52,10127.0,22765.0,19.0,94.0,0.7604056502125622,0.21956667663371218,0.5780137700934673,0.468040630001065,25.0,133.0,0.4898237250151164,0.6087748936822538,0.6239939945400581,5.0,0,0.0,0,3.0,3.0,1
41.89,12948.0,24915.0,47.0,23.0,0.7070784886438737,0.5431859188220329,0.47327834250129247,0.4386505196190545,120.0,37.0,0.2734727451698252,0.40677098160370995,0.7628599457323472,5.0,0,1.0,1,3.0,1.0,0
59.9,8589.0,4086.0,9.0,4.0,0.2941758068400706,0.5146688936089393,0.5666895321553221,0.26070682485152963,57.0,75.0,0.4725881980146389,0.5364119941155173,0.725281983237174,5.0,1,0.0,0,2.0,2.0,0
44.21,9131.0,14951.0,10.0,21.0,0.5767627126439414,0.2843916734616733,0.5585038483672418,0.5879166349118348,29.0,76.0,0.37568351492097635,0.5077919712919554,0.7885762976099249,5.0,0,2.0,0,0.0,3.0,1
107.13,8091.0,1540.0,21.0,45.0,0.5730178078948932,0.45726921015454614,0.521476949764836,0.7000224739970647,39.0,66.0,0.6100820071990034,0.5189191139626986,0.637863233336923,5.0,1,1.0,0,1.0,2.0,1
24.68,1999.0,120.0,52.0,12.0,0.6318177530682312,0.4384951510639636,0.44696467048160954,0.5316816048554541,134.0,77.0,0.5400334241374046,0.5545333890420076,0.7949391686917386,5.0,1,2.0,0,1.0,3.0,1
91.61,19111.0,19717.0,57.0,7.0,0.6976765740271593,0.44678921231560254,0.46664592079757766,0.5788633647450775,87.0,113.0,0.30910452173292985,0.3501806965805292,0.6922979875204841,5.0,0,1.0,0,3.0,2.0,0
20.08,15722.0,14169.0,33.0,25.0,0.3927897574839435,0.320325098490006,0.5101855565546081,0.36621810757223144,6.0,9.0,0.5866802965218255,0.5671597177062624,0.5853434564938449,5.0,1,3.0,0,1.0,1.0,0
10.54,13366.0,13330.0,10.0,48.0,0.4303944601745477,0.7570911926339684,0.4784087410089799,0.6604880696710977,92.0,1.0,0.499114236992836,0.4314121727710194,0.7487633809434366,5.0,1,0.0,0,1.0,2.0,0
1.63,3673.0,1115.0,61.0,16.0,0.6055286565324914,0.47485626099516337,0.5707830947053893,0.33880948005687966,25.0,124.0,0.49392538556376925,0.5046544249858966,0.4698228333697715,3.0,1,1.0,0,0.0,0.0,0
7.81,17244.0,9093.0,56.0,18.0,0.4614372877753121,0.32337758711072273,0.42495354956104037,0.4513586665917286,74.0,55.0,0.7068925591380896,0.5704164813046141,0.8122484589004941,5.0,0,1.0,1,1.0,2.0,0
56.7,9369.0,2121.0,14.0,1.0,0.21863316367439026,0.5234943998254056,0.7109541667747039,0.5501634178822873,105.0,70.0,0.4603098187305817,0.4051641038994776,0.6624638017103108,5.0,1,2.0,0,2.0,1.0,0
17.85,31114.0,20960.0,45.0,3.0,0.6810607646601481,0.48035386915880973,0.4652051074149735,0.4694098763566979,85.0,56.0,0.5081238244378115,0.42283145982581244,0.5383401744470241,2.0,0,0.0,0,2.0,1.0,0
8.24,835.0,17583.0,82.0,61.0,0.4824681915388067,0.5590779343904655,0.6541852031768237,0.5891718044966149,92.0,40.0,0.22819952544769406,0.4601680250218005,0.6831763494148118,5.0,0,1.0,0,2.0,1.0,0
16.38,3219.0,14586.0,88.0,30.0,0.5613622186128325,0.5062171512625024,0.21767007226772528,0.7238316045539548,37.0,6.0,0.729359700188698,0.5265171996390811,0.31463553488461204,5.0,1,3.0,0,0.0,0.0,1
22.79,20208.0,4780.0,39.0,65.0,0.34869689887864985,0.7429541695716129,0.5072237155661717,0.541927856476514,150.0,40.0,0.5780148022086448,0.4664287014043566,0.7605051513992281,5.0,0,0.0,1,4.0,3.0,0
46.83,8455.0,14454.0,3.0,14.0,0.6795690014994291,0.4086316725130745,0.5363123530288015,0.623400785537638,17.0,152.0,0.2737519439138669,0.41219072562348363,0.6978788430228453,5.0,0,1.0,0,1.0,3.0,0
108.28,17147.0,324.0,116.0,30.0,0.3717020056071779,0.45278133205277854,0.7234369692141783,0.5120136269326673,58.0,23.0,0.6522056176754529,0.43530612133545876,0.6321246397907816,5.0,1,1.0,0,2.0,2.0,0
22.43,6936.0,8584.0,1.0,5.0,0.6395780508348892,0.6645573532325232,0.4872651375461488,0.43593330911571826,47.0,61.0,0.4835432123022972,0.3070955500664836,0.5857505032649314,2.0,1,0.0,0,0.0,1.0,0
35.23,16189.0,16817.0,78.0,102.0,0.5151816363102353,0.5354984216155403,0.6964245008188515,0.307391371931075,102.0,27.0,0.5414970077838317,0.46914991410783646,0.5021418759558568,5.0,0,3.0,1,4.0,1.0,0
21.9,3463.0,3467.0,24.0,29.0,0.523274367035058,0.40683014469052015,0.4265380548156068,0.47425779570103993,79.0,13.0,0.6186133039538709,0.5426306647773923,0.374267718696289,5.0,0,2.0,0,1.0,1.0,1
25.6,7950.0,231.0,42.0,51.0,0.3141350562222418,0.38775510493974724,0.6374306369204523,0.567767104643357,82.0,90.0,0.6283200574174501,0.5093236081054007,0.6300932575278807,5.0,1,3.0,1,1.0,0.0,0
9.7,10996.0,14487.0,3.0,0.0,0.41002147664466937,0.4487905831252431,0.5239597613282218,0.41214367229436555,18.0,31.0,0.44345655558705643,0.6855646139567461,0.612539777650747,3.0,1,2.0,0,1.0,1.0,1
37.24,19050.0,28092.0,17.0,40.0,0.6497225303207029,0.573732700839412,0.45226366413883623,0.7393511853720999,53.0,29.0,0.447320231296629,0.4846032498547125,0.6414794167960439,5.0,0,0.0,0,1.0,0.0,0
19.26,17955.0,14337.0,26.0,2.0,0.5331935417676731,0.3236478692904359,0.6451268484355314,0.7114218861973624,11.0,38.0,0.3106372124180986,0.5138297885387665,0.6376289032962583,5.0,0,2.0,0,1.0,0.0,0
47.86,4934.0,3138.0,35.0,17.0,0.6067129838624611,0.49772329702311047,0.2991477778226326,0.3016052716719029,82.0,33.0,0.6130458536205985,0.6697801752181803,0.40543596562684453,4.0,1,3.0,0,2.0,2.0,1
73.83,3697.0,12293.0,62.0,2.0,0.29796032142178047,0.2962012077088607,0.49348409648367136,0.4724116220982341,15.0,79.0,0.5958987312679299,0.49410897483092936,0.7409561345618948,5.0,0,2.0,1,1.0,0.0,0
1.9,20679.0,7369.0,99.0,13.0,0.4676406654407045,0.4405568479966082,0.8046888273483925,0.46599511496435275,107.0,13.0,0.248837835326629,0.6224400376056608,0.43587440497513946,5.0,1,3.0,0,1.0,3.0,1
10.12,4035.0,11640.0,14.0,44.0,0.4456626870366871,0.38603831209813616,0.41944862625787255,0.7190302790906357,189.0,66.0,0.6342100221402002,0.7254750018677127,0.5641693107951445,5.0,0,3.0,0,1.0,3.0,0
31.07,3358.0,7068.0,25.0,55.0,0.4961836274707975,0.4993418938157041,0.4922525422056249,0.5458699840379402,9.0,53.0,0.35162252323665716,0.6013733367457694,0.6290075015505999,5.0,1,0.0,0,2.0,3.0,1
15.2,3541.0,3051.0,7.0,21.0,0.5689297116307456,0.39273257727890215,0.5213963197541082,0.5088153817013423,56.0,143.0,0.39799909078742723,0.33555441695579413,0.619590298181358,5.0,1,2.0,0,0.0,3.0,0
13.07,17688.0,9859.0,117.0,103.0,0.5005243321496791,0.4802535700370873,0.7559778029441995,0.5238104017406267,32.0,64.0,0.5690627244935555,0.4714270401611043,0.6659833889262206,5.0,0,3.0,0,4.0,2.0,0
105.37,3142.0,16007.0,14.0,28.0,0.6118121951273491,0.5942640405931298,0.4760867209494511,0.689185348849295,64.0,60.0,0.371869367816164,0.18909109167301788,0.6040442861566925,5.0,1,3.0,0,2.0,2.0,0
18.04,23688.0,26069.0,51.0,55.0,0.6295247098420057,0.5940152468261997,0.5217972128287652,0.5094886138403293,81.0,20.0,0.38694573308854424,0.5080310540106108,0.6279111167326633,5.0,0,2.0,0,2.0,0.0,0
54.94,2630.0,17397.0,35.0,36.0,0.4477972751148712,0.8062972123530694,0.4973055804579965,0.6386519314392607,162.0,72.0,0.6158932545592662,0.5191654362420591,0.5452910385769845,2.0,1,3.0,0,0.0,3.0,0
103.53,5149.0,8065.0,36.0,30.0,0.5932348229974582,0.6272962223043922,0.5592897765385306,0.6593489667156761,59.0,41.0,0.6190001592504335,0.3491390855749155,0.3950652602721366,4.0,0,2.0,0,0.0,2.0,0
71.43,5999.0,24274.0,55.0,11.0,0.7544841823403392,0.3084509075272457,0.6974404156396743,0.4626393844391522,83.0,17.0,0.44599400116933896,0.3655247225835772,0.6199074813136515,5.0,0,2.0,0,4.0,2.0,1
10.6,5046.0,203.0,61.0,9.0,0.6009020998932877,0.3080145710250147,0.4878604457550477,0.5516665437896963,74.0,88.0,0.3892793925130925,0.6887168037283835,0.6485075276540717,5.0,1,2.0,0,4.0,3.0,1
10.74,3733.0,6596.0,42.0,24.0,0.5514275840759959,0.5512014647093398,0.3290306510491501,0.510338774533458,153.0,32.0,0.6297512873034842,0.42361238193802736,0.49516483889037183,5.0,0,2.0,0,1.0,1.0,1
16.91,5228.0,9431.0,25.0,17.0,0.5625975791556105,0.49183377939644546,0.5590267962753935,0.4413821034616434,9.0,73.0,0.372363711880114,0.5055930606049257,0.7179605603259199,5.0,0,2.0,0,2.0,1.0,0
74.7,17084.0,5925.0,44.0,65.0,0.4780247697988125,0.625376250468905,0.34798027433965345,0.4391161897605942,189.0,29.0,0.3523189920362394,0.5234210440386741,0.4816723255859625,5.0,1,3.0,0,2.0,2.0,1
11.78,19878.0,25852.0,31.0,15.0,0.7774758377584196,0.4748899478661554,0.1739676162756542,0.5121218781630551,38.0,45.0,0.7410032906708837,0.7708673328196587,0.22816674141430096,5.0,1,2.0,0,1.0,1.0,1
5.39,11040.0,2736.0,33.0,33.0,0.6596145683304581,0.38197653357590744,0.5963961723345426,0.6238875310587196,54.0,73.0,0.46528046883717245,0.6004381309032656,0.5661456292501965,5.0,1,3.0,0,2.0,3.0,1
60.86,15369.0,9120.0,16.0,24.0,0.676654435732601,0.5456452927331704,0.3158443599474168,0.2078322455041806,69.0,118.0,0.6911407548468044,0.46594171581798105,0.26338034535893995,5.0,0,0.0,0,4.0,0.0,1
25.14,741.0,25794.0,8.0,19.0,0.7833557762268448,0.7627113563149384,0.42441753935705606,0.5140978628437084,18.0,7.0,0.4730747373518468,0.37851432028559057,0.5482106899979646,1.0,1,1.0,0,1.0,0.0,0
31.16,12419.0,12665.0,97.0,25.0,0.5155125000573344,0.2567362944250236,0.8612624245684177,0.7672422327113285,80.0,6.0,0.4707209186723392,0.22339680560803396,0.4981750958756989,5.0,0,3.0,0,3.0,2.0,0
7.3,3517.0,4017.0,50.0,39.0,0.5067687499565935,0.4611102297764118,0.612080128088084,0.509805858421337,101.0,10.0,0.39800083518720375,0.3962252565759339,0.6291775113415212,5.0,1,0.0,0,1.0,1.0,1
19.72,17491.0,11549.0,59.0,7.0,0.41908976414079496,0.33866482521026947,0.5595887141446879,0.5994172599250857,23.0,38.0,0.633226143284524,0.5268445432497445,0.6395543307072333,5.0,1,2.0,0,2.0,0.0,0
93.96,17576.0,10638.0,40.0,2.0,0.3003657209852127,0.38607823839385597,0.6681430756256228,0.38308694606891047,16.0,77.0,0.6695087709007667,0.4423008847170649,0.7629931892241671,5.0,1,0.0,1,2.0,1.0,0
7.41,4215.0,2482.0,44.0,25.0,0.5807169800260485,0.3326781086839458,0.6565026402835981,0.593700604534047,1.0,61.0,0.5139029252439246,0.4837240783027951,0.631428954287435,5.0,0,3.0,0,0.0,3.0,0
51.85,9978.0,22079.0,21.0,46.0,0.7256183096503629,0.618242138259031,0.45087675613326705,0.39269041396518767,32.0,41.0,0.4826563585025843,0.31970301510788457,0.6112998540528914,0.0,0,1.0,0,3.0,3.0,0
41.47,2637.0,6197.0,26.0,25.0,0.41955937801583965,0.4719035637977416,0.45658947745159245,0.3687446824355947,2.0,132.0,0.6691656936309716,0.7518651085526246,0.4783381377634361,1.0,1,1.0,0,4.0,3.0,1
98.23,22852.0,9420.0,66.0,7.0,0.4589625066115156,0.42272000955338074,0.5548908966257764,0.4108204253353347,56.0,29.0,0.6063455850975495,0.5143441469276689,0.7449774441487241,5.0,1,1.0,0,1.0,2.0,0
18.71,17623.0,4439.0,61.0,36.0,0.4738875164637386,0.8141942107981118,0.39085954857817995,0.5757585561848029,62.0,138.0,0.7412113097704642,0.5225963010199534,0.34482372746211887,5.0,1,0.0,0,2.0,3.0,1
53.47,4934.0,14427.0,2.0,34.0,0.5422293939778642,0.4380097618184198,0.5338897247406209,0.5046234467443422,46.0,9.0,0.6403651668321462,0.5216563201428748,0.558678165082579,5.0,0,1.0,1,3.0,2.0,0
44.77,5409.0,19067.0,42.0,25.0,0.6049340254331423,0.3073363632054657,0.5838491390875117,0.4692790090659219,57.0,28.0,0.18773042475712862,0.55040029561424,0.7049877529471734,5.0,0,0.0,0,2.0,1.0,1
6.58,28080.0,30547.0,89.0,35.0,0.5724988567341014,0.07348348662734708,0.496698100259013,0.7723501786967618,28.0,93.0,0.80410701954669,0.46908451965284187,0.5850458805435493,5.0,0,2.0,0,1.0,2.0,0
31.75,12937.0,6211.0,86.0,19.0,0.43609025571739246,0.23511157418482348,0.6503398206160749,0.42560540647093204,48.0,39.0,0.7746818155675624,0.4708882543030965,0.7133997726926882,5.0,0,0.0,0,2.0,0.0,0
76.44,8496.0,14074.0,35.0,37.0,0.5599112359490188,0.7222171538181944,0.5552697703707808,0.44816985721722813,7.0,31.0,0.08400347869026659,0.6134158041824037,0.6337343439312878,5.0,1,2.0,0,1.0,2.0,0
89.1,846.0,2775.0,39.0,19.0,0.3999573326069937,0.6073095372975387,0.49434666860635385,0.37416468278995385,69.0,28.0,0.5830485597052221,0.7394138438637173,0.3492533667441137,0.0,1,2.0,0,4.0,3.0,1
27.32,11289.0,6418.0,42.0,10.0,0.5501178201514816,0.35550405715037214,0.6408956597995574,0.2881955812563259,145.0,72.0,0.3018394021414056,0.6055151099889055,0.6396581994911591,5.0,1,2.0,0,3.0,3.0,1
22.56,20480.0,16901.0,60.0,14.0,0.5050863423798332,0.4248360442670288,0.7048419000073722,0.4482436865839516,124.0,0.0,0.567577479625026,0.5257057630632985,0.5711244907127153,5.0,1,3.0,0,3.0,3.0,1
8.77,16865.0,8753.0,1.0,16.0,0.38842810549084916,0.6362637406547665,0.40221490576808056,0.3068582281140436,127.0,10.0,0.3884479757913385,0.5003082338666314,0.7544448294019144,1.0,1,1.0,0,3.0,0.0,1
91.85,3699.0,23990.0,20.0,62.0,0.4731631904001483,0.5193490265673875,0.5091662002848921,0.5747324959213078,184.0,23.0,0.5244808949008132,0.45367073423668824,0.6906518040997798,5.0,0,1.0,0,0.0,3.0,0
41.43,14388.0,9911.0,84.0,27.0,0.5591580591753428,0.5105068236880972,0.6105483865702865,0.11320885561939431,153.0,10.0,0.39359539078657585,0.4556862472817455,0.616664530614273,5.0,0,3.0,1,4.0,1.0,0
22.48,13241.0,16330.0,45.0,39.0,0.3317197582317639,0.3334686530903667,0.4207823290347315,0.5893778187197736,148.0,17.0,0.6338994239091106,0.6759742927903153,0.5778126174602743,2.0,1,3.0,0,2.0,3.0,0
58.14,11571.0,827.0,0.0,12.0,0.38108795835365394,0.4865796768519104,0.5134740962571889,0.4938606613387677,69.0,62.0,0.5611787114451015,0.5996772111955662,0.7626573645680361,5.0,1,1.0,1,3.0,3.0,0
104.16,3273.0,3315.0,19.0,12.0,0.5044642226732607,0.5102379033892394,0.4151811759569503,0.38198036779479094,63.0,32.0,0.582581629880291,0.7781782882523607,0.47416835261246515,5.0,1,3.0,0,4.0,3.0,1
4.47,11771.0,23591.0,69.0,54.0,0.6094506393154552,0.4905876692703725,0.5972101452024846,0.5900373188922908,29.0,83.0,0.13805591235776907,0.37714294981174873,0.7352084633234645,5.0,0,1.0,1,4.0,3.0,0
78.72,205.0,4422.0,63.0,36.0,0.4455015550265532,0.4577706820038183,0.72138952390436,0.5733213100677836,27.0,64.0,0.4179554133211694,0.3825720850854419,0.531174718308528,2.0,0,3.0,0,3.0,1.0,0
28.4,3618.0,8534.0,44.0,10.0,0.3075851662484756,0.6028012961502042,0.7198055762607593,0.4447226166721979,79.0,103.0,0.4666656644721118,0.5297526581469255,0.6395229354218842,5.0,1,0.0,1,3.0,1.0,0
10.81,2088.0,2408.0,122.0,14.0,0.44866547508502597,0.538279795535097,0.41042887329884575,0.41109146355098614,73.0,19.0,0.6891100040159465,0.3261055971037495,0.30608957680837556,5.0,0,1.0,0,3.0,1.0,1
17.08,13799.0,15629.0,26.0,24.0,0.4860819725226981,0.6913037341801385,0.5870034733665714,0.41908245837301755,16.0,7.0,0.49456517705489716,0.3800134993969365,0.7275996180227026,1.0,0,3.0,0,1.0,3.0,0
45.24,7899.0,16859.0,29.0,27.0,0.5571405457701317,0.44447896751442584,0.5684561178603957,0.3192360606414547,1.0,38.0,0.291636373606726,0.47827437876898077,0.6252984553304334,5.0,0,1.0,0,2.0,3.0,1
8.34,11299.0,2491.0,32.0,10.0,0.6385543987389121,0.36433630695840086,0.6318993775915948,0.5206710099976207,89.0,6.0,0.36644548430761253,0.5777858780971699,0.5566700943888943,5.0,1,3.0,0,3.0,2.0,1
34.32,8923.0,5044.0,40.0,23.0,0.7365500153473832,0.22722289489648154,0.6656713015244422,0.5602650909740106,83.0,23.0,0.44450310596950127,0.522620652630647,0.6818810451030902,5.0,0,3.0,0,4.0,2.0,1
44.57,5848.0,7367.0,53.0,32.0,0.5909230168283336,0.6588578355729217,0.564114155613798,0.09024632483249648,93.0,62.0,0.2982715341230444,0.42732604320570994,0.5249624351500631,5.0,1,1.0,0,3.0,1.0,0
19.25,10630.0,5007.0,103.0,37.0,0.4011942183475508,0.28208975561142113,0.6842639347813555,0.5426484998727205,58.0,53.0,0.7129863055612998,0.3936366701122006,0.6872948883666214,5.0,0,1.0,1,0.0,2.0,0
34.87,13449.0,3480.0,70.0,15.0,0.36337934183661674,0.39838548481338737,0.5886483796629465,0.7362858998736556,61.0,25.0,0.6562915808639562,0.6032416692559749,0.6472164404617338,5.0,1,2.0,0,3.0,3.0,0
15.61,7282.0,1.0,30.0,7.0,0.5609101502548075,0.3818700107633303,0.6912311538483442,0.6341979028376967,63.0,2.0,0.3515495598453085,0.41015252027502114,0.5393455401710553,4.0,0,2.0,0,3.0,2.0,1
21.35,4299.0,4524.0,17.0,48.0,0.6768137107403472,0.5953000008344341,0.5227837264629789,0.560323172039888,74.0,67.0,0.39769337382839626,0.32394100530674996,0.4324593953164051,1.0,1,1.0,0,0.0,3.0,0
42.33,4280.0,4612.0,29.0,74.0,0.32427063229241093,0.6149867864204205,0.7282619940272839,0.3129597114878029,35.0,67.0,0.5367371113901876,0.29489931948139136,0.6457898642511128,1.0,0,3.0,0,3.0,1.0,0
32.3,6612.0,14302.0,79.0,21.0,0.5747894041784597,0.5388438227424917,0.3843812384191903,0.6350019020619102,106.0,58.0,0.5859771865522191,0.5911313068776037,0.7881285177410471,5.0,1,2.0,0,3.0,0.0,1
16.92,1659.0,1847.0,46.0,0.0,0.2927358522696843,0.5677241348924963,0.6596387836557991,0.5380534381198653,84.0,49.0,0.4844801931432596,0.6127643038167156,0.5752512783555259,5.0,1,0.0,0,2.0,1.0,0
60.74,2325.0,13648.0,38.0,27.0,0.36746337190720296,0.4377881052788069,0.5369180180649771,0.4750663794372968,69.0,114.0,0.46471632749175845,0.585553578266807,0.7022717333229154,5.0,1,3.0,1,4.0,3.0,0
83.68,7730.0,27223.0,20.0,4.0,0.7220228781956617,0.7726649587263285,0.4177161744222681,0.5380213822380796,22.0,57.0,0.3552836153993618,0.42223639992266887,0.6086840373395884,5.0,0,0.0,0,1.0,3.0,0
59.33,10821.0,6184.0,105.0,17.0,0.4370516857876515,0.5525805944895703,0.457614599254701,0.5972378434434898,23.0,21.0,0.5900436217030571,0.6636919427179649,0.3768497007253693,1.0,1,1.0,0,3.0,1.0,1
51.3,17607.0,25370.0,78.0,55.0,0.6252130225205772,0.5883212337212461,0.5793354727597394,0.4378768880222181,72.0,41.0,0.19072235824315312,0.4823409302326627,0.6854587101797182,5.0,0,2.0,1,4.0,1.0,0
11.65,25400.0,23823.0,14.0,55.0,0.429818791734227,0.3971569844264967,0.645524306984282,0.37738582650435915,111.0,63.0,0.621561432251489,0.5735616333894293,0.5301336507742365,5.0,1,0.0,0,3.0,2.0,1
24.97,13687.0,5220.0,127.0,35.0,0.36385348900643566,0.6694427553310547,0.3466902670405367,0.3495512370301445,89.0,83.0,0.4831196730427542,0.39948126302511344,0.6123921218777081,5.0,1,2.0,0,2.0,3.0,1
4.47,14944.0,3002.0,37.0,39.0,0.5103458634493706,0.37356565784369716,0.44316862170317517,0.5653486346742655,23.0,6.0,0.4703167743033077,0.42531223824868886,0.7498966673087891,5.0,1,3.0,0,2.0,1.0,0
35.66,3763.0,16811.0,73.0,6.0,0.7346445594114931,0.26105467006378724,0.7116026864822902,0.28844402030784355,61.0,8.0,0.4480040344088322,0.4511334987076643,0.6963092628120459,5.0,0,3.0,0,4.0,2.0,1
25.66,3800.0,28186.0,10.0,20.0,0.7731532067267743,0.5650260305894859,0.5530147647917285,0.5562041245387958,10.0,6.0,0.6488103103768164,0.2457938773313436,0.43057486296552744,4.0,0,3.0,1,0.0,1.0,1
38.89,9248.0,699.0,3.0,17.0,0.535188673561228,0.5458054018668492,0.38127397126175,0.5197112655728673,103.0,62.0,0.4387802061649517,0.572273847912337,0.7420286258712715,5.0,1,1.0,0,2.0,3.0,1
31.27,18487.0,6813.0,11.0,24.0,0.5437084270750285,0.43363495093874604,0.5275236770719555,0.5474842256114975,60.0,60.0,0.5457438698387559,0.568278209973447,0.5565058642996236,5.0,1,2.0,0,1.0,3.0,1
34.61,4301.0,7880.0,39.0,30.0,0.35407199323490324,0.48225651208588877,0.72263891136555,0.26253356356225616,104.0,82.0,0.638650987799664,0.46454263849606126,0.6886186020074554,5.0,0,2.0,1,2.0,1.0,0
56.45,12364.0,18822.0,11.0,57.0,0.769415881231964,0.2886665952346007,0.4330971114293282,0.38838597904407,34.0,64.0,0.39402470624168795,0.6756153005731778,0.6455171927270162,5.0,0,3.0,0,4.0,2.0,1
56.56,17960.0,11372.0,62.0,29.0,0.4254747043003275,0.3369445285744323,0.5883488809801405,0.5480955150402916,76.0,39.0,0.668636784873037,0.623765731813554,0.7465750345985568,5.0,1,0.0,0,4.0,3.0,0
19.78,17628.0,662.0,76.0,64.0,0.3796286631487407,0.34494943774104475,0.7948264953113581,0.6628784040468648,22.0,41.0,0.5406574321415087,0.33544383354131196,0.4772709310799632,1.0,0,3.0,0,4.0,2.0,0
